そこの人、 頼み事とかありますか？	What can I do for you, stranger?
黄帝は中国の 偉大な英雄であり、 碩学よ。 多くの偉業を 成し遂げたのち、 彼は 精河渓谷の先、 齊雲山頂に あるといわれる 翡翠宮殿に 隠居しているの。 そこで彼は 長い間 不老不死の秘密を 考究して いるそうよ。 爾来、 彼は宇宙の 本質に関する思索に 無限の日々を 費やしています。 彼はその 英知をもって 宮殿を建立し、 真理を探求する 全ての 人々の便宜に 供しようとしたと 言われています。	Emperor Huang-ti, the Yellow Emperor, was a great Chinese hero and scholar.  After performing many great deeds, he went to live in his Jade Palace, which we think is high on Qiyun Mountain, across the Jinghe Valley. There he long contemplated life and found the secret to immortality.  Since then he has spent his endless days in contemplation of the nature of the universe.  It is said that he made his wisdom like his palace, available for all who are worthy to find it.
私にあなたの お手伝いができれば…。 でも 無理だってことは わかってるの。 私の使命は、 今やあなたの ものだわ。 なるもならぬも あなた次第よ。 他の誰よりも あなたのことを 信じているわ。	I wish I could help you with this task… but I realize I cannot.  My quest has become yours.  It is up to you now.  And there is no one I would trust more.
もしそうだとすれば、 あなたは今すぐ、 齊雲山頂の 宮殿にいる 黄帝を 訪ねなければ ならないわ。 あなたに幸運を。	If we are right, you must move quickly and find the Yellow Emperor in his palace atop Qiyun Mountain.  Good luck.
すまないが、 この門は封鎖中だ。 この向こうには 物凄い数の 怪物がいるんだ。	Sorry!  This gate's closed. There are too many monsters on the other side.
この門を 開けるわけには いかない。 ここは我々の 最終防衛線なんだ。	We cannot open the gate; it is our last line of defense.
太古の森はこの東だ。 だがこの壁の 向こうは 危険がいっぱいだぜ。 怪物どもが この門を ドンドン 叩いてるだろ。 どうしても と言うなら 開けてやる。 どんな目に あっても 構わないん だろうな！	The Forest of the Ancients lies to the east.  Great danger lies beyond these walls, monsters pound on this very gate.  If you insist I shall unlock the doors.  I hope you know what you're getting yourself into!
よぉし、 門を開けるぞ。 忘れるな、 警告はしたぜ！	Go ahead, open the gate.  Don't say I didn't warn you!
怪物どもが 入ってきたら、 お前が 片付けるんだぞ！	You let the monsters in, you deal with them!
俺は文書館に 転属させてもらうぞ。 こんな危険な仕事は もうこりごりだよ！	I'm going to ask to get reassigned to record-keeping. This job is too dangerous!
そらみろ、 こうなると 思ったんだ！	See, I told you it was a bad idea.
親愛なる旅人よ、 ようこそ翡翠宮殿へ。 私は長年 俗世間との関わりを 絶っておったゆえ、 そなたと 哲学談義を 交わせるのは 愉快なことだ。 だが残念なことに、 この国に 暗い影が 押し寄せている今、 我らにそんな 時間を割く余裕は 無さそうだ。 {^n}{^n}そなたは既に  2体のテルキンを 排除したとな。 何という偉業だ！ しかし3体目を 取り除くのは、 今までの ようなわけには いかぬぞ。 だがここで 食い止めねば、 彼の者は テュポンを 解き放ち、 我ら人類の 存在そのものを 脅かすこととなろう。 かつて神々は タイタン族に対し、 奇策と謀計で 勝利を収めた。 しかし そのような策略は 二度とは 通じぬ。 神々は全ての タイタンを 異界へ追放したが、 テュポンだけは 別だった。 勝ち誇った神々は、 テュポンを 憎むがあまり、 彼奴を 追放にはせず、 山の底に 幽閉したのだ。 テュポンはかくて、 己が支配 せんとした その大地に、 永遠に縛られる こととなった。 ところが今や、 神々は この自らの 驕慢によって、 滅びの道を 歩もうとしている。 {^n}{^n}テュポンは、 長安から程近い 武少山に 囚われておる。 まだ急げば 間に合う。 テルキンが かつての主人を 解放するのを 阻止するのだ。 この部屋の下の 抜け道を行け。 そなたが これから 挑むのは、 未だかつて 誰も経験した ことのない 危険を帯びた 使命だ。 人類の未来は、 そなたの双肩に かかっておる。 {^n}{^n}そなたの 技量と英知が、 そなたの 立ち向かう 試練への 盾となろう。	Worthy traveler, welcome to the Jade Palace.  I have been here without company for many years and would enjoy the delight of a conversation with you on matters of philosophy.  But sadly we have no time for this, as a shadow has swept across the land.{^n}{^n}You have slain two Telkine already – quite an accomplishment!  But stopping the third will be far more difficult.  If you do not stop him, he will surely free Typhon.  Our existence is threatened.  The gods won their war with the Titans only through surprise and deceit.  However, their tricks will not work a second time.  The gods banished all the Titans, except one.  In their hubris, they imprisoned the one they hated the most, Typhon, under a mountain.  He was eternally chained to that which he wanted to rule but could never possess.  Now the gods' hubris may be their downfall.{^n}{^n}Typhon is imprisoned under Wusao Mountain, not far from Chang'an.  If you hurry, you may be able to stop the Telkine from freeing his master.  Take the passage below my chamber.  The challenges ahead of you are more treacherous than those faced by any mortal.  The future of humanity rests on your shoulders.{^n}{^n} May your skill and wisdom be armor against the challenges you face.
私はここから、 命定められし ものの世界を 見渡しておる。 何もかも お見通しだ。 そなたがここへ 参るであろう こともな。	From here, I contemplate our mortal world. Thus, ever clear and seeing, I was aware of your progress and awaited your arrival.
神々は かのタイタンを 山の底に 縛している。 重大な脅威だ。 彼奴が 解き放たれるような ことがあれば、 復讐の鬼となって 暴れ回るに 違いない。	The gods chained this Titan beneath the mountain.  There is grave danger.   If he is freed, he may return to repay their cruelty.
生きとし 生けるものの 生命は、 小川を流れる 水のようなもの。 私は、 全ての流れの 根源に 住まうために、 ここにいる。	The lives of mortals pass like water in a stream.  I have come to dwell by the source of all streams.
急ぐのだ。 かのタイタンの従者は、 もう主人の すぐそばまで 来ている。	Hurry.  The Titan's servant nears his master.
私は若かりし頃、 神々の傍らで、 ともに タイタン族と 戦った。 私とて英雄と 称えられ、 数多の怪物を 倒したが、 それでも あのタイタンに 敢えて一人で 挑むことなど できなかった。 ゆえにそなたも、 テュポンが 解き放たれる前に、 テルキンを 阻止せねばならぬ。	In my youth I was one of the warriors who fought beside the gods against the Titans.  I was said to be a hero for slaying so many monsters, but even I would not dare to stand against the might of a Titan alone.  So, you see, it is imperative that you stop this Telkine before he frees Typhon.
我が宮殿の 地下を通る 抜け道を 行きなさい。 武少山を 探るのだ、 若き勇者よ。	Take the passage which leads below my palace.  Seek Wusao Mountain, young hero.
戦士よ、 そなたが 成すべきことは ここにはない。 武少山に戻れ。 世界の命運は そなたに かかって おるのだぞ。 	Warrior, your task is not here.  Return to Wusao. The world depends on you!
行け。 武少山に戻るのだ。 	Go now.  Return to Wusao.
勇士よ、 躊躇するでない。 ポータルを抜け、 テュポンを 追うのだ。 そなたはそこで、 この世の行く末を 決することと なろう。	Hero, you must not hesitate.  Follow Typhon through the portal.  There you will decide the world's fate.
ポータルを抜け、 己の運命と 向き合うのだ。	Go through the portal and meet your destiny. 
翡翠宮殿を 見つけたんですって？ 驚いた。 本当にあなたって、 あらゆる詩人が 褒めそやす 叙事詩の 英雄みたい。 黄帝なんて ただの言い伝え だとばかり 思っていたわ。 彼に会った ことがある 人なんて、 どこにも いないんですもの。 {^n}{^n}武少山は そう遠くないわ。 太古の森に抜ける 城門を探して。 タイタンの牢獄は、 その森の 向こうに あるはずよ。 {^n}{^n}待って！ ひと言だけ 言わせて…。 あなたと 初めて 会ったとき、 無礼な態度を とってしまって、 本当に ごめんなさい。 あなたは私を 石化という 屈辱から救って くれたのに。 今こそ言うわ、 あなたに会えて 本当に よかったって。 お願い、 仲間たちの死を 無駄にしないで。 あなたは私の、 そして 全人類の希望よ。	You found the Jade Palace?  Amazing.  You are truly an epic hero worthy of all the poets.  It was thought that the Yellow Emperor was just a legend.  No one living had ever seen him. {^n}{^n}Wusao Mountain is not far from here.  Find the gate that leads to the Forest of the Ancients.  Beyond the forest, I hope you will find the Titan's prison.{^n}{^n}Wait!  Before you go... I know I did not treat you well when we first met, despite saving me from humiliating imprisonment.  I am truly sorry.  After all you have done, I am glad to have known you.  Please do not let the deaths of our brethren be in vain.  All my hopes, and the hopes of all humanity, go with you.
幸運を祈ってる。 …そんな言葉じゃ 言い尽くせないけど、 私はいつでも、 あなたのことを 思っています。	Good luck... I don't know if it means much, but my thoughts will be with you.
誰もが皆、 あなたの歌を 歌うでしょう。 でも私は、 今ここにいる あなたのことを きっと忘れないわ。 あなたに会えて どんなに 幸せだったか ということも。	Others will sing of your deeds, but I will remember you as you are now and how lucky I was to meet you.
太古の森へ向かう城門は 開いているわ。 武少山は その森の向こうよ。	A gate in Chang'an opens onto the Forest of the Ancients.  Beyond this forest lies Wusao Mountain.
さあ、行って。 テルキンが テュポンを 解放する前に！	Go. Go now, and stop the Telkine from freeing Typhon!
対抗できるのは、 あなただけなの。	You must face the enemy.  No one else can.
行って。 私はいつでも、 あなたのことを 思っています。	Go. My thoughts will be with you.
神々の領域！ 人間で その世界を 目にした者は 何人もいない。 あなた以外の 誰にもテュポンは 止められないわ。	The realm of the gods!  How many mortal eyes have seen such a sight?  If you do not stop Typhon, I fear that no one will.
全てはあなたに かかっているわ。 勇ましく 戦いなさい！	So much depends on you!  Fight bravely.
勇士殿、 急がなくては なりませんぞ。 あのタイタンは、 オリュンポスに 破滅をもたらそうと している。 お急ぎなさい！ ポータルを抜けて 彼奴を追い、 この蛮行を 食い止めるのだ！	Hero, you must make haste.  The Titan is wreaking havoc on the gods in Olympus.  You must hurry!  Follow him through the portal and stop this destruction!
急げ、 ポータルに 踏み込むのだ！	Hurry, step through the portal!
よくぞここまで来られたな、 比類無き 勇者よ！ 私はゼウス、 オリュンポスの 神々の王だ。 テュポンを 食い止めてくれた 君の助力に、 永遠の感謝を 捧げよう。 およそ人間が タイタンを 倒すなど、 誰も想像すら し得なかったろう。 叙事詩の 英雄ですら、 君には頭を 垂れるだろうな。 {^n}{^n}天界と下界とを 結んでいた 導管が失われて、 かえって よかったのかも しれない。 今や人間は、 自らの運命の 主人公となる準備が 整ったと見える。 これより先、 人類の命運は 彼ら自身の手に、 そして彼らの 英雄の手に 委ねられる であろう。	Hail, mighty hero!  I am Zeus, king of the Olympian gods.  We are eternally thankful for your aid in stopping Typhon.  No one thought that a human could defeat a Titan.  The epic heroes would kneel before you.{^n}{^n}Perhaps it is best that the conduit between our realms was destroyed.  For now I see that men are ready to become the masters of their own fate.  From this time forth, humanity's destiny shall lie in the hands of its people – and its heroes.
僕たちが サテュロスの一団に 襲われたのは、 羊を追ってたときさ。 あいつらは テリスを捕まえて、 道端の洞窟に 引きずって いったんだ。 この道は危険だよ、 安全な場所 なんてもう どこにもない。	We were leading our flocks home when a pack of satyrs attacked.  By the gods, they grabbed Tellis and dragged him into a roadside cave.  The roads aren't safe – nowhere is safe, anymore.
森の中に潜んでいた サテュロスが、 野原に 出てきたんだ。 あいつらは今じゃ あつかましい 盗賊みたいに 堂々と道を うろついているよ。	First the satyrs lurked in the woods, then in the open fields.  Now they roam like impudent brigands on our roads.
どうして僕らは、 神々が怪物を差し向ける ほどの怒りに触れて しまったんだろう？	How have we offended the gods that they send this scourge of monsters on us?
あいつらは僕らに 飛びかかってきて、 彼を捕まえたんだ！ 彼とはもう二度と 会えないに 違いない。	They jumped out at us and grabbed him, by Zeus!  I am sure I lost him.
君らは僕がまた 村からはぐれても 探してくれや しないんだろうな。	You won't find me straying from the village again.
村を離れるのは 危なすぎるよ。 今も不安なんだ、 あいつらが僕らを 家から引き ずり出して、 鍋料理にして 食べちゃうんじゃ ないかってね。	It is too dangerous to leave the village.  Soon I fear they will be dragging us from our very houses to their cookpot.
テリスがまだ 生きてるって？ 自分の耳が 信じられないよ！ 僕はもう あきらめてたんだ。 ありがとう、 戦士さん！ ありがとう！	Tellis, still alive?  I can hardly believe my ears!  I had given up.  Thank you, warrior!  Thank you!
君は友の命を 救ってくれた。 ゼウスの祝福が ありますように。	You saved the life of my friend.  Zeus bring you good fortune.
人間なのか？ ギリシャ最悪の この場所でも、 幸運は僕を 見放しては いなかったんだ。 もうおしまいだと 思っていたよ。	A human face?  Good fortune finds me even in the darkest places of Greece.  I believed I was counting my final hours.  
僕はテリス。 ニコストラトスは 村に戻ったのかい？ あのとき、 あいつは大丈夫 だったのかな？ 僕らは一緒に 同じ群れを 世話してたんだ。 僕らは兄弟 みたいに 仲がいいのさ。	I am Tellis.  Nicostratus made it back to the village?  So he's alright, then?  We tended our flocks together.  We are close like brothers.
あの怪物どもは 野蛮な奴らだよ。 仲間内の喧嘩や いがみ合いは しょっちゅうさ。	These creatures live like savages – fighting and snarling amongst themselves.
もし僕より先に ニコストラトスに 会ったら、 僕は先に 行ったと 伝えてください。 僕はまず 気持ちを 落ち着けないと。	If you see Nicostratus before I do, tell him I'll be along.  I think I need to gather my nerves first.
すまんな。 ただのかすり傷だ。 お前を遣わした ヘルメス神に 感謝するよ。	Thank you.  I was in a bit of a scrape there, I’ll admit.  Thank the god Hermes you came along.
知ってるか、 サテュロスはずっと 昔から森の奥に 住んでいたんだ。 だが奴らは 人目につかないように していたし、 獰猛なところは これっぽっちも なかったぜ。	You know, the satyrs have always been there, deep in the woods.  But they were shy of humans and never so savage as this.
いつごろからか、 こんな噂が 広まり始めた。 最初に男が 襲われた。 月明かりに 怪物どもが 見て取れた。 ケンタウロスや ハーピーの ささやき声…。 それから突然、 奴らが迫って きたってな。	I don’t know when the rumors started.  First a man was attacked.  Then strange beasts were seen by moonlight.  Whispers of centaurs, harpies...  And then, suddenly, they were upon us.
いかれてるぜ！ 俺たちは逃れられない 神の呪いを 受けてるんだ。 あつかましい 化け物どもは、 そこいらを 我が物顔で うろつき回って いやがる。	It’s madness!  A curse from some god we have offended.  These beasts are brazen, they roam at will.
こいつは俺の 家だったんだが。 化け物どもは 俺の財産を 片っ端からぶっ壊し、 燃やしちまい やがった。 あんたが もう少し 遅けりゃ、 俺の命も 同じ目に 遭わされる ところだったぜ。	This was my home.  The beasts attacked and set fire to everything I owned.  A few minutes more and they would have had my life as well!
助けてくれて ありがとうよ。 女神アテナが あんたをお守り くださるだろうぜ。	Thank you for your help.  May the goddess Athena keep you safe.
助けてくれ！	Help me!
旅のお方、 どうか力を 貸してほしい。 私の町テゲアでは 多くの人が 奇病に 苦しんでいて、 私は治療薬を 手に入れる ために派遣 されたんだ。 薬を馬車に 積んだまでは よかったんだが、 今度は、 獰猛な チャンピオンに 率いられた サテュロスたちが、 この道の先に 居座って いるんだ。	Traveler, please you must assist me!  A strange illness afflicts many in my town of Tegea and I was sent to retrieve medicines.  I have them in my cart  but now the pass ahead is held by satyrs, led by one of their fierce champions.
この薬を 使わなけりゃ、 病人たちは皆 死んでしまう。 どうにかして 早く帰らないと、 私を出迎えて くれる人が誰も いなくなって しまうよ。	Without this medicine many in Tegea will perish.  If I don't find a way to get back soon, there may be none left to welcome me home.
サテュロスやら 怪物どもの話は 大陸中に 広まっているよ。 どこの街や村も この話で 持ちきりさ。 あのスパルタも 軍を動かしてるって 聞いたよ。 	News of satyrs and even stranger beasts is spreading across the land.  It seems every town or village has a story, and I've heard the Spartan forces are on the march.
君がここを 通れるように してくれれば、 恩は忘れないよ。 さもなければ 強行突破 するしかないが、 そりゃあ 無理な相談だ。 	If you could clear the pass ahead I would be forever grateful.  If not I will have to try and force my way, though I fear that will be a most unpleasant ending.
この道はもう 安全だって？ よっしゃ！ これで予定通り 戻れそうだ。 こいつはお礼だ。 受け取ってくれ。	The way is clear?  Good!  Well, I'll be moving on I suppose.  Here, have this for your troubles.
やっとテゲアへ 帰れるよ。 	Now I can make the journey to Tegea.
この辺りが 危険だってことは 百も承知だが、 さりとて 帰るわけにも いかないんだ。 俺っちの娘が 今度結婚するんだが、 悲しいかな、 嫁ぎ先へ贈る 純金のネックレスを、 凶暴なデーモンに 強奪されて しまったんだ。 この荷馬車も ぶち壊されて しまって…。	I know it's dangerous here, but I can't go home.  My daughter was supposed to be married.  Alas, her dowry, a fine gold necklace, is in the claws of crazed demons who smashed my cart and ran off.
貧しい俺っちが 娘にしてあげられる ことといや、 あのネックレス だけなんだ。	I'm no rich man.  That necklace was all I had to give.
このままおめおめ 家に帰れるもんか。 何て言い訳 すればいいんだ？	How can I go home?  What would I tell my daughter?
ひでえ話さ。 怪物どもは 馬と積み荷を奪って、 道から外れた所に 引きずって いったんだ。 遠くへは 行ってない はずだが。	It was dark.  The monsters seized my mount, with the bags on its back, and dragged it off the road.  They couldn’t have gone far.
怪物どもを 追いかけたいのは やまやまだが、 俺に何が できるってんだ？ いくさ好きの スパルタ人じゃ あるめえし。	I would go after the beasts myself, but what could I do?  I'm no warlike Spartan.
どうすれば 取り戻せるだろう…。 このまま 手ぶらで 帰れるもんか。	How can I get back the dowry?   How could I return home without it?  
ネックレスじゃないか！ ああ、 あんたに 女神ヘラの祝福が ありますように！	The necklace!  Oh, may the goddess Hera bless you!  
おかげさんで、 やっと 嫁入り道具が そろったよ。 これから 三日がかりで 準備するよ、 結婚式のね！ 幸運を、 旅のお方！	My daughter will have her dowry now, thanks to you.  We'll start preparations and in three days – the wedding!  Bless you, stranger.
怪物どもが のさばり 続けるとしたら、 俺たちは何遍 婚礼をあげれば いいんだ？ 結婚式を何度 台無しにされれば いいんだろう？	I wonder, if these strange beasts do not go away, how many weddings will we have?  How many will be ruined?
ありがとう。 本当にありがとう！	Thank you!  Thank you.
まるで嵐の空の 雲のような速さで、 怪物どもは いきなり この世を 恐怖と暗黒に たたき込んだ。 今や、 男たちは 盛りを前に死に、 夫婦は 引き裂かれ、 作物は収穫 されぬまま 畑に取り残されている！	Like swift-moving storm clouds, the monsters arrived suddenly and turned mortal life fearful and dark.  Now men die before their time, marriages are broken, and harvests are left in the field!
なんて哀しい 時代なんだ！ 贈り物がなけりゃ、 娘は結婚できない！	Woe for these dark times!  My daughter cannot be married, our dowry is lost!
俺が不安そうに 見えるんだったら、 そりゃ ヒッピアスのせいだ。 老戦士ヒッピアスは 俺の親代わりでな、 今朝フラフラと ペラナ盆地へ 行ったきり 戻って来ないんだ。 じいさんは 年老いた今も、 若い頃と 同じように 戦えると 思ってるんだ。	If I look worried it's because Hippias, an ancient of war and a father figure to me, wandered off into the valley this morning and has not come back.  He is getting old and thinks he still has his former strength and speed.
正直なところ、 単独行動は危険だ。 ケンタウロスやら 野獣どもが うろつき廻って いるってのに。	To be honest, it is not safe for any man alone out there.  Centaurs and other beasts wander the valley.
ヒッピアスは 無事なのか？ 無事だったんだな？ よかった、 俺は あのじいさんを 見くびってた みたいだな。 ほら、 面倒かけた お詫びにこれを 持っていきな。	Hippias was okay?  Just standing there?  Well, I should have known better than to worry about old Hippias.  Here, take this for your trouble.
ヒッピアスじいさんは、 若い頃は誰からも 一目置かれる 戦士だったんだ。 じいさんが 手加減しても、 そこいらの 兵隊よりは ずっと強かったぜ。	Old Hippias was the most feared warrior of his time.  At a tenth of his strength, it seems he's still more a warrior than some men.
ありがとよ、 旅人さん。 じいさんのことは、 もう何も 心配なさそうだ。	Thank you, stranger.  I'll worry for the old man no more.
何だって？ 若いもんの話は 聞き取り にくいわい。 はっきり喋れ！	What's that?  I can't hear you, young man.  Speak up! 
わしがヒッピアスじゃよ。 今のお前さんより 若い頃から スパルタの教練を 受けておる。	Hippias is my name.  I've trained as a Spartan warrior since I was younger than you.
気をつけなされ、 お若いの。 この谷は凶暴な サテュロスだらけ じゃからな。	You should be careful, young traveler.  This valley is full of deadly centaurs.
わしが化け物と 出くわしたのは、 朝の散歩のとき じゃったのぉ。 ちょうど 一休みしようと 思っとった ときじゃ。	I was taking a morning stroll when I came across these monsters.  When I was done with them, I thought I would rest awhile.
わしは何とも ないぞい。 この老いぼれの 心配は無用じゃ。	I'm quite alright.  No need to worry about old Hippias. 
村の水は 汚れてるよ。 サテュロスが 最初に目撃された、 その翌日からさ。 俺の妹は 病に罹り、 隣近所の人々も 倒れてる。	The water by our village has gone foul.  It happened just the day before last, after the first satyr was spotted.  My sister got sick and then my neighbor.
村の泉が 汚染されて しまったおかげで、 俺たちは水を求めて 遠出をしなくちゃ いけなくなった。 ところがあいにく、 その道中が 毒入りの水と 同じくらい 危ないときた！	With the village spring tainted, we will have to travel far for fresh water.  Unfortunately the roads are just as dangerous as our poisoned water!
ナイアスが 病気だって？ そりゃあ まずいな。	The naiad, sick?  This is very bad.  
ありがとう。 泉がまたきれいに、 飲めるように なったよ。 村中みんなが あんたに 感謝するよ。	Thanks to you, the spring is clean and good for drinking.  All in the village will be grateful.  
ありがとう、 見知らぬお方。 神があなたに 常に幸運を 授けますように！	Thank you, stranger.  May the gods grant you fortune always!
定命の者よ、 私はナイアス、 この泉の精。 ペガイアと 呼ばれています。 水が汚され、 私は病んでいます。 水源の洞穴に 汚らしい蜘蛛が 棲み着いたのです。 それが 毒の原因です。	Mortal I am a naiad, the spirit of this spring.  Pegaea I am called.  My water has been tainted and I am ill.  Vile spiders have come to dwell in a cave by my water's source.  They are the cause of the poison.
ナイアスとは、 すなわちこの私。 水の精霊です。 何人といえど、 この狂乱に 逆らえる者は ありません。	A naiad is a water spirit.  That is what I am.  Not everything that is unhuman has been touched by this plague of madness.
もし蜘蛛が 駆除されないと、 私はさらに 弱々しく、 病み、 不潔に汚れて しまうでしょう。	If the spiders are not destroyed, I will grow weaker – or worse, I will become foul and corrupted in my nature.
蜘蛛がこの泉を 毒し続ける限り、 私は癒える ことなく、 水を飲む人々の 健康をも 蝕むでしょう。 水源を 探ってください。 そこに 蜘蛛がいます。	As long as the spiders continue to poison this spring, I will be sick, and sicken those who drink from me.  Find the source of these waters and you will find the spiders.
あなたは 洞穴から毒を 消し去って くれました。 私の水は 再び澄んだ きれいな水に なることでしょう。	You have cleansed the poison from the cave.  My waters will run clear and clean again.
ありがとう、 見知らぬ人よ。	Thank you, stranger.
困ったことになった。 もちろん ここ最近、 ギリシャ全体が ケンタウロスや サテュロスに 悩まされてるってのも あるんだが、 俺たちがもっと 困ってるのは、 歩く死体さ。 奴らは毎晩 城壁の周りを うろついてる。 気づいた ときには 畑が焼かれ、 牛も殺されてるんだ…。	We've got troubles.  Every part of Greece is troubled these days.  Sure, the centaurs and the satyrs are bad, but for us, the walking dead are worse.  Every night they're at the city walls.  We wake to more farmland burned and cattle slain...  
死者が生者を 襲ってるってのに、 神々は 俺たちの祈りを てんで聞いちゃあ くれないんだ！	The dead raise their hand against the living, and still the gods do not hear our prayers!
見知らぬ人よ、 あなたを信じて いいものやら…。 あの骸骨どもは 自分たちの墓に 戻っただろうか？ この国にはもう 希望はないよ。	I don't know whether to believe you, stranger... The skeletons sent back to their graves where they belong?  I thought hope had fled the Grecian lands.
戦士さん、 あなたが アンデッドに 立ち向かって くれれば、 俺たちとっても 心強いよ！ この悪夢を 振り払って くれないか？	Warrior, if you stood and fought the undead, we should all take heart!  Does dawn ever fail to follow night?
あなたが どこにあろうとも、 運命の女神の ご加護が ありますよう。	Fortune follow you, stranger, wherever you go.
メガラの街は、 人間を襲う 骸骨野郎の話で 持ちきりだよ。 みんなして ああだこうだ 噂してるけどね、 俺は知ってるんだ。 実際奴らが どこから 来てるのかをね…。	Everyone's talking about the undead, the living bones that attack us.  Many in Megara whisper rumors, but I know the truth.  I know where they come from…
メガラの街は、 人間を襲う 骸骨野郎の話で 持ちきりだよ。 みんなして ああだこうだ 噂してるけどね、 俺は知ってるんだ。 実際奴らが どこから 来てるのかをね…。 夜明け前に 街から抜け出して、 奴らの後を つけたのさ。 この近くに、 その昔 ミケーネ人が 造営した街の 廃墟がある。 俺たちは 旧エレウシスと 呼んでるんだが、 奴らはそこに 入っていったんだ。 さらに 後を追うと、 奴らは次々と その古い石門を くぐっていった。	Everyone's talking about the undead, the living bones that attack us.  Many in Megara whisper rumors, but I know the truth.  I know where they come from…  I crept out one night just before dawn and followed quietly.  There is a ruined city built by the Mycenaeans long ago that we call Old Eleusis.  It was there they went.  There I followed them and watched them pour into the old stone gates.
そう、 あの動く屍の 居場所は 突き止めたんだ。 でも連中は 相当な数だ、 誰がわざわざ そんなところに 行くもんかね。	Yes, I found out where the restless dead go.  But there are so many, who would dare go in there?
じゃあ、 骸骨どもに 襲われる 心配は、 もうなくなったんだね？ 戦士殿、 君はメガラを 救ってくれたんだ！	So the skeletons will trouble us no more?  You have done a great service to Megara, warrior.  
これからは、 あの廃墟は 子どもらの 遊び場となり、 羊飼いたちの 番所にも なるだろう。	In future times, children will play in those ruins and shepherds will tend their sheep there.
旧エレウシスですか？ その名を聞くと、 その廃墟に まつわる 古い神話を 思い出しますねえ。 その昔、 旧エレウシスは 3人兄弟の 王子たちによって 治められて いたそうです。 しかし彼らは、 その傲慢な 人柄のせいで、 アポロン神の 怒りを買って しまいました。 呪われた 3王子は、 死して後も 冥府に 招かれることなく、 動く屍として 旧エレウシスを さまようことに なったのです。	Old Eleusis?  That reminds me of an old myth they tell of the ruins.  They say it was ruled by three brothers, three princes.  But in their hubris they offended the god Apollo.  He cursed them never to enter Hades but to walk Old Eleusis as restless undead.
古い言い伝えによれば、 3人の王子は それぞれが 得意な戦法を 極めていた そうです。 ポリュパスは 豪腕の剣士で、剣と盾を 縦横に駆使し、 メノンは 弓の名手で、 敵に矢を 浴びせること 雨のごとく、 アリステオスは 魔術師で、 魔法の杖で 冷魔法と 雷魔法を 操ったと。	The three princes each mastered one form of warcraft, the old tales say.  Polypas bore sword and shield, Menon rained deadly arrows on their foes, and Aristeus worked magic of ice and lightning with a staff in his hand.
言い伝えは 真実なのでしょうか？ では アンデッドが 襲ってきたのも、 その3兄弟の仕業 なんですかねえ？	Could the old tales be true?  Could it be that the three brothers marshal the undead against us?
あなたは 強大な悪に 終止符を打って くださった。 あなたに 神の恵みが ありますように。	You have put an end to a great evil.  May the gods reward you.
私はデルフォイから行商に来たんですがね。 この近くの 廃墟で露営した折、 ふと骨が カタカタ鳴る 音が聞こえ、 死体の 腐ったような 臭いがして きたのです。 見上げると、もうそこいら中 骸骨 だらけですよ。 連中は お世辞にも 友好的とは 言い難く、 こうして 逃げてきたのです。 あそこに 残してきた 商品は全部 見つけた人に あげますよ。	I was on my way from Delphi with some goods to trade.  I had just set up camp amongst some nearby ruins when I heard the rattle of bone and smelled the scent of death.  I looked up and saw skeletons everywhere.  They didn't seem too friendly, so I ran.  As far as I'm concerned, whoever finds my goods can have them.
品物は全て 失いましたが、 命だけは 助かりました。 まあ、 いい取引 でしょうね。	I lost my possessions but I kept my life.  I would call that a fair trade.
品物を 見つけたんですか？ いやいや、 私は結構ですよ。 それは 差し上げます。 正直、 あのときのことは 思い出したくも ないので。	You found the goods I left?  No, I do not want them.  Painful memories.  They're yours.
実を言うと、 俺も今ここに 来たばかり なんだ。 俺はアテネ行きの 軍艦に 乗り組んでいた。 セイレーンの 歌声で、 仲間たちの 気が狂う まではな。 船は舵を失い、 岩礁に激突した。 俺は板切れに しがみついて、 おびただしい 船の残骸や、 武器や金なんかの 積み荷と一緒に、 やっとこさ 岸に流れ着いた ってわけさ。	The truth is, I've just arrived here myself.  I was on a warship bound for Athens when siren-song drove the crew mad.  Unguided, our ship smashed against some rocks.  I clung to a board and somehow washed ashore along with plenty of other timber and much of our cargo, which was arms and gold.
俺たちは、 ここから デルフォイの 方角にある、 ハルシオン海岸の 入り江に 流れ着いたんだ。	We washed ashore in an alcove on the Halcyon Coast, which lies towards Delphi.
その船は 黄金や武器を アテネに運ぶ 予定だった。 積み荷の ほとんどは 海神ポセイドンの みもとに 行ったろうが、 幾つか岸に 打ち上げられた ものもある。 	The ship was bearing gold and weapons to Athens.  The chests that split now belong to Poseidon, but a few washed ashore.
本当なら あそこに 戻らなきゃ ならんのだろうが、 あの辺の 砂浜には、 面妖で危ねえ 生き物が うろついて いやがる。 俺は命からがら 逃げ出して きたのさ。	I'd have returned to the beach, but strange and dangerous creatures roam the sands.  I barely escaped alive.
古い船乗りが 言うにはよ、 セイレーンは 通りかかる船に、 それはそれは 美しい歌声を 聞かせて、 人間を惑わせる んだそうだ。 船が岩礁に ぶつかったとき、 あいつらは 水夫の死体で 饗宴を 開いていたよ。 あんなもの、 年寄りのほら話 だとばかり 思っていたのに。	Old sailors tell tales of sirens singing to passing ships with voices so beautiful it drives the men mad.  When the ship hits the rocks, they feast on the sailors' bones.  But I never thought they were more than old sailors' yarns.
